,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
245,Hyundai Grand i10,Hyundai,2017,33435,Petrol,Auto,7485,383000.0,9,Ahmedabad
246,Hyundai NEW SANTRO,Hyundai,2020,98893,Petrol,Manual,5874,333000.0,6,Ahmedabad
247,Hyundai Grand i10,Hyundai,2018,85644,CNG,Manual,8201,369000.0,8,Ahmedabad
248,Maruti Baleno,Maruti,2019,75860,Petrol,Auto,8078,458000.0,7,Ahmedabad
249,Hyundai NEW I20,Hyundai,2021,45112,Petrol,Auto,10732,608000.0,5,Ahmedabad
250,Toyota Urban Cruiser Taisor,Toyota,2025,34162,Petrol,Manual,13130,744000.0,1,Ahmedabad
251,Hyundai Grand i10,Hyundai,2014,47125,Petrol,Manual,10968,330000.0,12,Ahmedabad
252,Maruti Ciaz,Maruti,2018,101049,Petrol,Manual,10516,473000.00000000006,8,Ahmedabad
253,KIA CARENS,KIA,2022,92716,Diesel,Manual,20578,1202000.0,4,Ahmedabad
254,Hyundai Elite i20,Hyundai,2015,49278,Petrol,Manual,10161,386000.0,11,Ahmedabad
255,Maruti IGNIS,Maruti,2018,85388,Petrol,Auto,6502,368000.0,8,Ahmedabad
256,Renault Kwid,Renault,2017,37810,Petrol,Manual,4657,238000.0,9,Ahmedabad
257,Honda WR-V,Honda,2019,45867,Petrol,Manual,9511,539000.0,7,Ahmedabad
258,Honda Brio,Honda,2012,127532,Petrol,Manual,12660,142000.0,14,Ahmedabad
259,Hyundai Elite i20,Hyundai,2016,35962,Petrol,Manual,9621,433000.0,10,Ahmedabad
260,Honda Amaze,Honda,2018,80731,Petrol,Manual,6594,374000.0,8,Ahmedabad
261,Maruti Alto,Maruti,2020,40712,Petrol,Manual,4299,244000.0,6,Ahmedabad
262,Renault Kwid,Renault,2016,47457,Petrol,Manual,4259,191000.0,10,Ahmedabad
263,Ford Ecosport,Ford,2019,126514,Diesel,Manual,12144,546000.0,7,Ahmedabad
264,Hyundai NEW I20,Hyundai,2021,50382,Petrol,Auto,11821,670000.0,5,Ahmedabad
265,Tata Tiago,Tata,2017,58548,Petrol,Manual,6332,324000.0,9,Ahmedabad
266,Honda Jazz,Honda,2017,37272,Petrol,Manual,7460,382000.0,9,Ahmedabad
267,Maruti Dzire,Maruti,2019,35132,Petrol,Manual,8921,505000.0,7,Ahmedabad
268,Hyundai Elite i20,Hyundai,2018,29976,Petrol,Manual,8939,505999.99999999994,8,Ahmedabad
269,Honda Brio,Honda,2013,67589,Petrol,Manual,9273,197000.0,13,Ahmedabad
270,Datsun Redi Go,Datsun,2017,61912,Petrol,Manual,2405,123000.0,9,Ahmedabad
271,Maruti Swift Dzire,Maruti,2013,112052,Diesel,Manual,22745,256000.0,13,Ahmedabad
272,Renault Duster,Renault,2015,176165,Diesel,Manual,9058,273000.0,11,Ahmedabad
273,Maruti Wagon R 1.0,Maruti,2015,49629,Petrol,Manual,6478,246000.0,11,Ahmedabad
274,Hyundai i20,Hyundai,2012,124101,Diesel,Manual,6478,112999.99999999999,14,Ahmedabad
275,Maruti Alto K10,Maruti,2016,40872,Petrol,Manual,4360,196000.0,10,Ahmedabad
