,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
237,Hyundai Elite i20,Hyundai,2017,103531,Petrol,Manual,9676,434999.99999999994,9,Hyderabad
238,Honda Amaze,Honda,2015,36690,Petrol,Manual,9480,360000.0,11,Hyderabad
239,Renault Kwid,Renault,2019,34835,Petrol,Auto,6355,360000.0,7,Hyderabad
240,Maruti Wagon R 1.0,Maruti,2017,35880,Petrol,Manual,6139,314000.0,9,Hyderabad
241,Mahindra Xylo,Mahindra,2019,127718,Diesel,Manual,8920,401000.0,7,Hyderabad
242,Honda WR-V,Honda,2018,77396,Diesel,Manual,11144,570000.0,8,Hyderabad
243,Maruti Ertiga,Maruti,2013,93841,Diesel,Manual,37139,418000.0,13,Hyderabad
244,Hyundai Eon,Hyundai,2017,52385,Petrol,Manual,4751,243000.00000000003,9,Hyderabad
245,Maruti Celerio,Maruti,2016,105686,Petrol,Auto,6651,299000.0,10,Hyderabad
246,Maruti Celerio,Maruti,2016,82740,Petrol,Auto,6584,296000.0,10,Hyderabad
247,Tata NEXON,Tata,2023,22611,Petrol,Auto,16318,952999.9999999999,3,Hyderabad
248,Hyundai i10,Hyundai,2013,71155,Petrol,Manual,11961,254000.0,13,Hyderabad
249,Maruti Celerio,Maruti,2015,56228,Petrol,Auto,7655,291000.0,11,Hyderabad
250,Tata NEXON,Tata,2018,104845,Diesel,Manual,12204,549000.0,8,Hyderabad
251,Tata NEXON,Tata,2018,22877,Petrol,Auto,10691,606000.0,8,Hyderabad
252,Mahindra Thar,Mahindra,2021,40515,Petrol,Auto,17122,1000000.0,5,Hyderabad
253,Honda Jazz,Honda,2015,53220,Petrol,Auto,11192,425000.0,11,Hyderabad
254,Hyundai Xcent,Hyundai,2014,104349,Petrol,Manual,9632,290000.0,12,Hyderabad
255,Hyundai Grand i10,Hyundai,2019,45648,Petrol,Manual,7591,430000.0,7,Hyderabad
256,Tata NEXON,Tata,2020,75437,Diesel,Auto,13293,753000.0,6,Hyderabad
257,Honda Amaze,Honda,2022,18143,Petrol,Auto,12710,720000.0,4,Hyderabad
