,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
135,Maruti Celerio,Maruti,2016,35557,Petrol,Manual,6228,280000.0,10,Kochi
136,Tata NEXON,Tata,2024,8468,Petrol,Auto,18835,1100000.0,2,Kochi
137,Mahindra Kuv100,Mahindra,2016,45081,Petrol,Manual,5205,234000.0,10,Kochi
138,Ford Figo,Ford,2012,59781,Petrol,Manual,12439,140000.0,14,Kochi
139,Hyundai Verna,Hyundai,2015,63668,Petrol,Manual,12140,461000.00000000006,11,Kochi
140,Hyundai New Elantra,Hyundai,2013,106475,Petrol,Manual,14404,306000.0,13,Kochi
141,Tata Indica Vista,Tata,2011,118634,Diesel,Manual,14404,80000.0,15,Kochi
142,Chevrolet Sail UVA,Chevrolet,2013,40000,Diesel,Manual,9151,103000.0,13,Kochi
143,Volkswagen Polo,Volkswagen,2016,92006,Petrol,Manual,11434,513999.99999999994,10,Kochi
144,Renault Duster,Renault,2015,138431,Diesel,Manual,10629,320000.0,11,Kochi
145,Maruti Wagon R 1.0,Maruti,2018,10176,Petrol,Auto,7855,445000.0,8,Kochi
146,Maruti Swift Dzire,Maruti,2016,78869,Petrol,Manual,8008,360000.0,10,Kochi
147,Hyundai i20 Active,Hyundai,2015,153916,Diesel,Manual,12954,390000.0,11,Kochi
148,Tata Tiago,Tata,2018,57255,Petrol,Manual,5296,300000.0,8,Kochi
149,Hyundai Grand i10,Hyundai,2018,28499,Petrol,Auto,8898,400000.0,8,Kochi
150,Tata TIGOR,Tata,2018,84622,Petrol,Manual,6178,350000.0,8,Kochi
151,KIA CARENS,KIA,2022,31154,Petrol,Auto,20119,1175000.0,4,Kochi
152,Hyundai i20,Hyundai,2010,100000,Petrol,Manual,20119,88000.0,16,Kochi
153,Ford Fiesta,Ford,2011,113405,Diesel,Manual,20119,94000.0,15,Kochi
154,Maruti Alto K10,Maruti,2018,23949,Petrol,Manual,4572,259000.0,8,Kochi
155,Maruti Alto K10,Maruti,2012,79677,Petrol,Manual,14660,165000.0,14,Kochi
156,Tata PUNCH,Tata,2024,24619,Petrol,Auto,11810,669000.0,2,Kochi
157,Jeep Compass,Jeep,2017,101324,Diesel,Manual,21612,994000.0,9,Kochi
158,Ford Figo,Ford,2011,82190,Diesel,Manual,21612,82000.0,15,Kochi
159,Mahindra XUV500,Mahindra,2017,71847,Diesel,Auto,20177,927999.9999999999,9,Kochi
160,Tata Tiago,Tata,2019,55549,Petrol,Manual,5825,330000.0,7,Kochi
161,Hyundai Creta,Hyundai,2017,76336,Diesel,Manual,11345,509999.99999999994,9,Kochi
162,Hyundai i20,Hyundai,2012,64405,Petrol,Auto,22745,256000.0,14,Kochi
163,Maruti Swift,Maruti,2013,104732,Petrol,Manual,14075,299000.0,13,Kochi
164,Volkswagen Ameo,Volkswagen,2016,64731,Petrol,Manual,8164,367000.0,10,Kochi
165,Honda City,Honda,2017,98111,Petrol,Manual,11711,599000.0,9,Kochi
166,Maruti Baleno,Maruti,2023,124492,Petrol,Manual,14459,650000.0,3,Kochi
167,Honda City,Honda,2016,61122,Petrol,Manual,10344,465000.00000000006,10,Kochi
168,Tata TIAGO EV,Tata,2023,34850,Electric,Auto,10564,598000.0,3,Kochi
169,Ford Ecosport,Ford,2020,63889,Diesel,Manual,13698,800000.0,6,Kochi
170,Tata ALTROZ,Tata,2022,6450,Petrol,Auto,13504,765000.0,4,Kochi
171,Mahindra Xylo,Mahindra,2011,259765,Diesel,Manual,13504,160000.0,15,Kochi
172,Toyota Etios Liva,Toyota,2013,165985,Petrol,Manual,16146,343000.0,13,Kochi
173,Honda City,Honda,2015,197153,Petrol,Manual,13272,504000.0,11,Kochi
174,Honda Amaze,Honda,2015,37110,Petrol,Manual,9217,350000.0,11,Kochi
175,Maruti Ciaz,Maruti,2015,35810,Petrol,Manual,13694,520000.0,11,Kochi
176,Renault Kiger,Renault,2022,18246,Petrol,Auto,10503,595000.0,4,Kochi
177,Volkswagen Ameo,Volkswagen,2017,184000,Diesel,Manual,7875,354000.0,9,Kochi
178,Maruti Grand Vitara,Maruti,2023,59767,Petrol,Manual,20752,1212000.0,3,Kochi
179,Mahindra XUV700,Mahindra,2022,86282,Diesel,Auto,33817,1975000.0,4,Kochi
180,Ford Ecosport,Ford,2019,76033,Petrol,Auto,11704,663000.0,7,Kochi
181,Maruti Baleno,Maruti,2017,98442,Petrol,Manual,9775,500000.0,9,Kochi
