,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
1106,Skoda Rapid,Skoda,2018,"2,38,612 km",Diesel,Manual,"EMI ₹17,982/m*",₹3.82 lakh
1107,Maruti Swift Dzire,Maruti,2014,"1,13,645 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
1108,Tata Tiago,Tata,2019,"1,00,609 km",Petrol,Manual,"EMI ₹7,719/m*",₹3.47 lakh
1109,KIA SONET,KIA,2022,"29,249 km",Petrol,Manual,"EMI ₹11,792/m*",₹6.68 lakh
1110,Maruti Swift,Maruti,2015,"1,64,560 km",Petrol,Manual,"EMI ₹7,479/m*",₹2.84 lakh
1111,Hyundai Creta,Hyundai,2022,"81,844 km",Diesel,Manual,"EMI ₹21,642/m*",₹11.37 lakh
1112,Maruti Wagon R 1.0,Maruti,2018,"1,03,532 km",Petrol,Manual,"EMI ₹4,605/m*",₹2.07 lakh
1113,Hyundai Creta,Hyundai,2018,"57,354 km",Petrol,Manual,"EMI ₹12,304/m*",₹6.97 lakh
1114,Hyundai Eon,Hyundai,2018,"64,981 km",Petrol,Manual,"EMI ₹2,983/m*",₹1.69 lakh
1115,Maruti Swift Dzire,Maruti,2014,"87,798 km",Petrol,Manual,"EMI ₹8,270/m*",₹2.49 lakh
1116,Hyundai NEW SANTRO,Hyundai,2020,"1,39,977 km",Petrol,Manual,"EMI ₹6,874/m*",₹3.09 lakh
1117,Maruti Swift Dzire,Maruti,2014,"63,383 km",Petrol,Manual,"EMI ₹8,436/m*",₹2.54 lakh
1118,Maruti Swift Dzire,Maruti,2012,"1,83,866 km",Petrol,Manual,"EMI ₹16,348/m*",₹1.84 lakh
1119,Honda Brio,Honda,2013,"1,61,078 km",Petrol,Auto,"EMI ₹9,179/m*",₹1.95 lakh
1120,Ford Figo Aspire,Ford,2017,"61,651 km",Petrol,Manual,"EMI ₹4,536/m*",₹2.32 lakh
1121,Maruti Swift Dzire,Maruti,2014,"95,477 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
1122,Maruti Swift Dzire,Maruti,2013,"83,672 km",Petrol,Manual,"EMI ₹12,427/m*",₹2.64 lakh
1123,Hyundai NEW SANTRO,Hyundai,2018,"21,650 km",Petrol,Manual,"EMI ₹4,413/m*",₹2.50 lakh
1124,Maruti Swift,Maruti,2014,"99,802 km",Petrol,Manual,"EMI ₹8,603/m*",₹2.59 lakh
1125,Mahindra Thar,Mahindra,2023,"31,288 km",Petrol,Auto,"EMI ₹18,749/m*",₹10.95 lakh
1126,Maruti Swift Dzire,Maruti,2013,"52,418 km",Petrol,Manual,"EMI ₹9,556/m*",₹2.03 lakh
1127,Honda Amaze,Honda,2013,"63,020 km",Petrol,Manual,"EMI ₹10,403/m*",₹2.21 lakh
1128,Maruti Wagon R 1.0,Maruti,2013,"69,454 km",Petrol,Manual,"EMI ₹8,614/m*",₹1.83 lakh
1129,Maruti Celerio,Maruti,2015,"69,411 km",Petrol,Manual,"EMI ₹5,793/m*",₹2.20 lakh
1130,Maruti Wagon R 1.0,Maruti,2015,"77,661 km",Petrol,Manual,"EMI ₹5,662/m*",₹2.15 lakh
1131,Tata Safari,Tata,2022,"92,914 km",Diesel,Auto,"EMI ₹29,503/m*",₹15.50 lakh
1132,Maruti Swift Dzire,Maruti,2014,"81,145 km",Petrol,Manual,"EMI ₹9,765/m*",₹2.94 lakh
1133,Hyundai i10,Hyundai,2012,"1,12,773 km",Petrol,Manual,"EMI ₹9,685/m*",₹1.09 lakh
1134,Hyundai i10,Hyundai,2014,"68,636 km",Petrol,Manual,"EMI ₹7,506/m*",₹2.26 lakh
1135,Maruti Swift Dzire,Maruti,2014,"1,36,852 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
1136,Maruti Alto 800,Maruti,2018,"51,893 km",Petrol,Manual,"EMI ₹2,913/m*",₹1.65 lakh
1137,Hyundai Xcent,Hyundai,2016,"1,03,009 km",Petrol,Manual,"EMI ₹3,248/m*",₹1.46 lakh
1138,Hyundai Elite i20,Hyundai,2014,"97,821 km",Petrol,Manual,"EMI ₹7,174/m*",₹2.16 lakh
1139,Maruti Swift,Maruti,2014,"1,04,860 km",Petrol,Manual,"EMI ₹8,337/m*",₹2.51 lakh
1140,Renault Kwid,Renault,2019,"26,991 km",Petrol,Manual,"EMI ₹3,672/m*",₹2.08 lakh
1141,Skoda KUSHAQ,Skoda,2022,"22,140 km",Petrol,Auto,"EMI ₹14,052/m*",₹7.96 lakh
1142,Maruti Swift Dzire,Maruti,2014,"78,560 km",Petrol,Manual,"EMI ₹7,473/m*",₹2.25 lakh
1143,Mahindra Thar,Mahindra,2022,"83,960 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
1144,KIA SELTOS,KIA,2023,"20,220 km",Petrol,Manual,"EMI ₹21,797/m*",₹12.73 lakh
1145,Mahindra TUV300,Mahindra,2017,"46,008 km",Diesel,Manual,"EMI ₹37,583/m*",₹4.23 lakh
1146,Tata Tiago,Tata,2017,"67,125 km",Diesel,Manual,"EMI ₹12,350/m*",₹1.39 lakh
1147,Maruti Swift Dzire,Maruti,2015,"46,657 km",Petrol,Manual,"EMI ₹10,033/m*",₹3.81 lakh
1148,Jeep Compass,Jeep,2017,"85,456 km",Diesel,Manual,"EMI ₹50,555/m*",₹5.69 lakh
1149,Hyundai i10,Hyundai,2012,"1,01,926 km",Petrol,Manual,"EMI ₹11,106/m*",₹1.25 lakh
1150,Hyundai i10,Hyundai,2013,"1,96,471 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
1151,Maruti Wagon R 1.0,Maruti,2013,"1,29,323 km",Petrol,Manual,"EMI ₹8,520/m*",₹1.81 lakh
1152,Maruti Swift,Maruti,2015,"99,198 km",Petrol,Manual,"EMI ₹5,003/m*",₹1.90 lakh
1153,Honda Brio,Honda,2013,"1,13,472 km",Petrol,Manual,"EMI ₹7,249/m*",₹1.54 lakh
1154,Honda City,Honda,2018,"69,643 km",Petrol,Manual,"EMI ₹7,926/m*",₹4.49 lakh
1155,Maruti Swift Dzire,Maruti,2015,"1,20,838 km",Petrol,Manual,"EMI ₹6,057/m*",₹2.30 lakh
1156,Maruti Wagon R 1.0,Maruti,2017,"1,35,100 km",Petrol,Manual,"EMI ₹6,473/m*",₹2.91 lakh
1157,Maruti Wagon R 1.0,Maruti,2013,"1,12,462 km",Petrol,Manual,"EMI ₹10,403/m*",₹2.21 lakh
1158,Hyundai i10,Hyundai,2012,"1,10,893 km",Petrol,Manual,"EMI ₹14,561/m*",₹1.64 lakh
1159,Tata NEXON,Tata,2018,"68,997 km",Petrol,Manual,"EMI ₹7,118/m*",₹3.20 lakh
1160,Maruti Alto 800,Maruti,2016,"1,35,293 km",Petrol,Manual,"EMI ₹3,337/m*",₹1.50 lakh
1161,Maruti Wagon R 1.0,Maruti,2015,"1,08,295 km",Petrol,Manual,"EMI ₹5,346/m*",₹2.03 lakh
1162,Maruti New Wagon-R,Maruti,2022,"35,768 km",Petrol,Manual,"EMI ₹6,461/m*",₹3.66 lakh
1163,Honda Accord,Honda,2011,"74,106 km",Petrol,Manual,"EMI ₹6,461/m*",₹1.76 lakh
1164,Maruti Swift,Maruti,2018,"50,225 km",Petrol,Manual,"EMI ₹6,125/m*",₹3.47 lakh
1165,Volkswagen Polo,Volkswagen,2014,"68,819 km",Petrol,Manual,"EMI ₹6,402/m*",₹1.93 lakh
1166,Volkswagen Polo,Volkswagen,2015,"1,79,459 km",Petrol,Manual,"EMI ₹6,636/m*",₹2.52 lakh
1167,Hyundai i10,Hyundai,2012,"56,231 km",Petrol,Manual,"EMI ₹9,240/m*",₹1.04 lakh
1168,Skoda KUSHAQ,Skoda,2022,"31,405 km",Petrol,Manual,"EMI ₹11,704/m*",₹6.63 lakh
1169,Tata ALTROZ,Tata,2021,"1,04,665 km",Petrol,Manual,"EMI ₹6,918/m*",₹3.11 lakh
1170,Maruti Swift Dzire,Maruti,2013,"52,980 km",Petrol,Manual,"EMI ₹13,510/m*",₹2.87 lakh
1171,Maruti Wagon R 1.0,Maruti,2013,"1,03,685 km",Petrol,Manual,"EMI ₹8,191/m*",₹1.74 lakh
1172,Hyundai Eon,Hyundai,2012,"90,387 km",Petrol,Manual,"EMI ₹9,685/m*",₹1.09 lakh
1173,Maruti Swift,Maruti,2018,"1,08,654 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
1174,Maruti Wagon R 1.0,Maruti,2014,"79,321 km",Petrol,Manual,"EMI ₹6,444/m*",₹1.94 lakh
1175,Maruti Wagon R 1.0,Maruti,2015,"1,07,151 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
1176,Hyundai VENUE,Hyundai,2019,"59,073 km",Petrol,Manual,"EMI ₹11,986/m*",₹6.79 lakh
1177,Maruti Ciaz,Maruti,2016,"1,05,201 km",Diesel,Manual,"EMI ₹11,986/m*",₹2.40 lakh
1178,Honda Amaze,Honda,2018,"61,973 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
1179,KIA CARENS,KIA,2024,"15,956 km",Petrol,Manual,"EMI ₹17,773/m*",₹10.38 lakh
1180,Maruti Swift Dzire,Maruti,2016,"1,07,567 km",Petrol,Manual,"EMI ₹6,228/m*",₹2.80 lakh
1181,Hyundai Creta,Hyundai,2018,"62,440 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
1182,Maruti Swift Dzire,Maruti,2013,"1,27,348 km",Petrol,Manual,"EMI ₹10,592/m*",₹2.25 lakh
1183,Tata Tiago,Tata,2017,"93,774 km",Petrol,Manual,"EMI ₹4,575/m*",₹2.34 lakh
1184,KIA SONET,KIA,2020,"1,08,917 km",Petrol,Manual,"EMI ₹11,122/m*",₹5.00 lakh
1185,Toyota Etios,Toyota,2012,"1,50,238 km",Petrol,Manual,"EMI ₹14,571/m*",₹1.64 lakh
1186,Honda Civic,Honda,2019,"1,17,940 km",Petrol,Auto,"EMI ₹19,177/m*",₹8.82 lakh
1187,Hyundai Eon,Hyundai,2012,"1,48,939 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.97 lakh
1188,Hyundai i10,Hyundai,2012,"52,295 km",Petrol,Manual,"EMI ₹10,751/m*",₹1.21 lakh
1189,Tata NEXON,Tata,2018,"30,763 km",Petrol,Manual,"EMI ₹6,320/m*",₹3.58 lakh
1190,Maruti Alto 800,Maruti,2013,"32,655 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
1191,Hyundai Verna,Hyundai,2012,"24,551 km",Petrol,Manual,"EMI ₹19,014/m*",₹2.14 lakh
1192,Maruti Wagon R 1.0,Maruti,2014,"61,412 km",Petrol,Manual,"EMI ₹6,842/m*",₹2.06 lakh
1193,Volkswagen Polo,Volkswagen,2013,"74,264 km",Petrol,Manual,"EMI ₹6,732/m*",₹1.43 lakh
1194,Tata NEXON,Tata,2018,"46,334 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
1195,Maruti Swift,Maruti,2014,"66,748 km",Petrol,Manual,"EMI ₹7,241/m*",₹2.18 lakh
1196,Tata NEXON,Tata,2019,"49,629 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
1197,Honda Civic,Honda,2020,"58,221 km",Petrol,Auto,"EMI ₹17,394/m*",₹8.00 lakh
1198,Maruti Swift Dzire,Maruti,2012,"70,236 km",Petrol,Manual,"EMI ₹14,927/m*",₹1.68 lakh
1199,Maruti Swift Dzire,Maruti,2014,"91,856 km",Petrol,Manual,"EMI ₹9,964/m*",₹3.00 lakh
1200,Maruti Swift,Maruti,2017,"54,515 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.35 lakh
1201,Hyundai i10,Hyundai,2014,"36,192 km",Petrol,Manual,"EMI ₹7,706/m*",₹2.32 lakh
1202,Maruti Wagon R 1.0,Maruti,2014,"1,09,004 km",Petrol,Manual,"EMI ₹7,407/m*",₹2.23 lakh
1203,Maruti Baleno,Maruti,2021,"81,818 km",Petrol,Manual,"EMI ₹6,938/m*",₹3.93 lakh
1204,Maruti Wagon R 1.0,Maruti,2015,"99,402 km",Petrol,Manual,"EMI ₹5,346/m*",₹2.03 lakh
1205,Maruti Wagon R 1.0,Maruti,2015,"93,801 km",Petrol,Manual,"EMI ₹5,899/m*",₹2.24 lakh
1206,Maruti Baleno,Maruti,2016,"1,36,857 km",Petrol,Manual,"EMI ₹22,503/m*",₹10.35 lakh
1207,Maruti Wagon R 1.0,Maruti,2014,"1,22,095 km",Petrol,Manual,"EMI ₹7,673/m*",₹2.31 lakh
1208,Maruti Ciaz,Maruti,2015,"2,22,492 km",Petrol,Manual,"EMI ₹7,321/m*",₹2.78 lakh
1209,KIA SELTOS,KIA,2024,"33,850 km",Diesel,Manual,"EMI ₹18,013/m*",₹10.52 lakh
1210,Maruti Wagon R 1.0,Maruti,2014,"1,04,309 km",Petrol,Manual,"EMI ₹6,111/m*",₹1.84 lakh
1211,Maruti Wagon R 1.0,Maruti,2015,"60,757 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
1212,Maruti Swift,Maruti,2017,"1,09,369 km",Petrol,Manual,"EMI ₹8,097/m*",₹3.64 lakh
1213,Tata Tigor Buzz,Tata,2018,"1,23,509 km",Petrol,Manual,"EMI ₹4,560/m*",₹2.05 lakh
1214,Hyundai i10,Hyundai,2012,"66,888 km",Petrol,Manual,"EMI ₹11,639/m*",₹1.31 lakh
1215,Maruti Wagon R 1.0,Maruti,2016,"66,899 km",Petrol,Manual,"EMI ₹6,540/m*",₹2.94 lakh
1216,Maruti Swift Dzire,Maruti,2016,"1,67,949 km",Petrol,Manual,"EMI ₹4,516/m*",₹2.03 lakh
1217,Datsun Go,Datsun,2016,"53,197 km",Petrol,Manual,"EMI ₹2,336/m*",₹1.05 lakh
1218,Maruti Swift Dzire,Maruti,2014,"1,03,123 km",Petrol,Manual,"EMI ₹7,872/m*",₹2.37 lakh
1219,Hyundai i10,Hyundai,2012,"73,657 km",Petrol,Manual,"EMI ₹8,441/m*",₹0.95 lakh
1220,Hyundai i10,Hyundai,2012,"54,228 km",Petrol,Manual,"EMI ₹10,662/m*",₹1.20 lakh
1221,Honda Brio,Honda,2013,"61,063 km",Petrol,Manual,"EMI ₹7,908/m*",₹1.68 lakh
1222,Renault Kwid,Renault,2016,"1,00,413 km",Petrol,Manual,"EMI ₹2,758/m*",₹1.24 lakh
1223,Renault TRIBER,Renault,2019,"71,752 km",Petrol,Manual,"EMI ₹5,225/m*",₹2.96 lakh
1224,Maruti Wagon R 1.0,Maruti,2015,"53,200 km",Petrol,Manual,"EMI ₹4,082/m*",₹1.55 lakh
1225,Datsun Go,Datsun,2015,"81,991 km",Petrol,Manual,"EMI ₹2,897/m*",₹1.10 lakh
1226,Hyundai Eon,Hyundai,2015,"65,478 km",Petrol,Manual,"EMI ₹4,845/m*",₹1.84 lakh
1227,Tata NEXON,Tata,2018,"50,400 km",Petrol,Manual,"EMI ₹10,256/m*",₹5.81 lakh
1228,Maruti Wagon R 1.0,Maruti,2014,"96,799 km",Petrol,Manual,"EMI ₹7,008/m*",₹2.11 lakh
1229,Maruti Swift Dzire,Maruti,2013,"67,884 km",Petrol,Manual,"EMI ₹10,450/m*",₹2.22 lakh
1230,Maruti Wagon R 1.0,Maruti,2013,"49,107 km",Petrol,Manual,"EMI ₹8,002/m*",₹1.70 lakh
1231,Maruti Wagon R 1.0,Maruti,2015,"84,516 km",Petrol,Manual,"EMI ₹5,451/m*",₹2.07 lakh
1232,Renault Kwid,Renault,2017,"37,663 km",Petrol,Manual,"EMI ₹4,301/m*",₹2.20 lakh
1233,Hyundai NEW I20,Hyundai,2022,"33,131 km",Petrol,Manual,"EMI ₹10,786/m*",₹6.11 lakh
1234,Maruti Wagon R 1.0,Maruti,2014,"1,19,093 km",Petrol,Manual,"EMI ₹6,975/m*",₹2.10 lakh
1235,Tata TIGOR,Tata,2017,"1,68,368 km",Petrol,Manual,"EMI ₹4,872/m*",₹2.19 lakh
1236,Hyundai Eon,Hyundai,2012,"1,55,707 km",Petrol,Manual,"EMI ₹7,019/m*",₹0.79 lakh
1237,KIA SELTOS,KIA,2019,"71,224 km",Petrol,Manual,"EMI ₹12,269/m*",₹6.95 lakh
1238,Hyundai Grand i10,Hyundai,2014,"80,328 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
1239,Hyundai NEW I20,Hyundai,2022,"28,226 km",Petrol,Manual,"EMI ₹10,080/m*",₹5.71 lakh
1240,Maruti Swift Dzire,Maruti,2012,"78,722 km",Petrol,Manual,"EMI ₹13,238/m*",₹1.49 lakh
1241,Hyundai Eon,Hyundai,2012,"1,20,375 km",Petrol,Manual,"EMI ₹7,463/m*",₹0.84 lakh
1242,Maruti Alto,Maruti,2020,"41,133 km",Petrol,Manual,"EMI ₹4,131/m*",₹2.34 lakh
1243,Hyundai Eon,Hyundai,2012,"71,350 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.97 lakh
1244,Maruti Swift Dzire,Maruti,2014,"94,756 km",Petrol,Manual,"EMI ₹8,237/m*",₹2.48 lakh
1245,Maruti Swift,Maruti,2017,"90,452 km",Petrol,Manual,"EMI ₹6,901/m*",₹3.53 lakh
1246,Renault TRIBER,Renault,2020,"95,161 km",Petrol,Manual,"EMI ₹5,296/m*",₹3.00 lakh
1247,Hyundai i10,Hyundai,2014,"66,668 km",Petrol,Manual,"EMI ₹4,883/m*",₹1.47 lakh
1248,Mahindra XUV700,Mahindra,2022,"65,052 km",Diesel,Manual,"EMI ₹20,290/m*",₹10.66 lakh
1249,Hyundai i10,Hyundai,2012,"1,20,304 km",Petrol,Manual,"EMI ₹7,108/m*",₹0.80 lakh
1250,Hyundai Grand i10,Hyundai,2013,"97,840 km",Petrol,Manual,"EMI ₹7,579/m*",₹1.61 lakh
1251,Hyundai Verna,Hyundai,2012,"99,528 km",Petrol,Manual,"EMI ₹13,238/m*",₹1.49 lakh
1252,Maruti Wagon R 1.0,Maruti,2014,"2,28,770 km",Petrol,Manual,"EMI ₹7,075/m*",₹2.13 lakh
1253,Maruti Wagon R 1.0,Maruti,2012,"51,663 km",Petrol,Manual,"EMI ₹13,238/m*",₹1.49 lakh
1254,Hyundai Grand i10,Hyundai,2014,"56,077 km",Petrol,Manual,"EMI ₹7,540/m*",₹2.27 lakh
1255,Maruti Swift,Maruti,2015,"1,67,038 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
1256,Maruti Wagon R 1.0,Maruti,2013,"51,500 km",Petrol,Manual,"EMI ₹8,897/m*",₹1.89 lakh
1257,Maruti Swift,Maruti,2018,"70,006 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
1258,Maruti Swift,Maruti,2014,"81,265 km",Petrol,Manual,"EMI ₹6,344/m*",₹1.91 lakh
1259,Hyundai i10,Hyundai,2012,"32,130 km",Petrol,Manual,"EMI ₹13,061/m*",₹1.47 lakh
1260,Maruti Alto K10,Maruti,2012,"1,14,016 km",Petrol,Manual,"EMI ₹7,197/m*",₹0.81 lakh
1261,Maruti Alto 800,Maruti,2015,"11,849 km",Petrol,Manual,"EMI ₹5,398/m*",₹2.05 lakh
1262,Maruti Alto 800,Maruti,2014,"50,659 km",Petrol,Manual,"EMI ₹5,879/m*",₹1.77 lakh
1263,Maruti Alto 800,Maruti,2012,"1,06,460 km",Petrol,Manual,"EMI ₹7,197/m*",₹0.81 lakh
1264,Honda Amaze,Honda,2014,"1,15,247 km",Petrol,Manual,"EMI ₹7,673/m*",₹2.31 lakh
1265,Maruti Alto K10,Maruti,2012,"52,734 km",Petrol,Manual,"EMI ₹9,151/m*",₹1.03 lakh
1266,Maruti Wagon R 1.0,Maruti,2016,"1,22,910 km",Petrol,Manual,"EMI ₹5,672/m*",₹2.55 lakh
1267,Maruti Alto 800,Maruti,2014,"67,258 km",Petrol,Manual,"EMI ₹4,550/m*",₹1.37 lakh
1268,Maruti Swift Dzire,Maruti,2014,"2,26,000 km",Petrol,Manual,"EMI ₹7,573/m*",₹2.28 lakh
1269,Honda Accord,Honda,2013,"89,026 km",Petrol,Auto,"EMI ₹11,486/m*",₹2.44 lakh
1270,Volkswagen Ameo,Volkswagen,2017,"44,349 km",Diesel,Manual,"EMI ₹32,074/m*",₹3.61 lakh
1271,Maruti Swift Dzire,Maruti,2016,"85,810 km",Petrol,Manual,"EMI ₹4,805/m*",₹2.16 lakh
1272,Honda Brio,Honda,2013,"64,427 km",Petrol,Manual,"EMI ₹7,202/m*",₹1.53 lakh
1273,Maruti Swift,Maruti,2022,"80,670 km",Petrol,Manual,"EMI ₹7,891/m*",₹4.47 lakh
1274,Hyundai i20,Hyundai,2013,"65,861 km",Petrol,Manual,"EMI ₹7,579/m*",₹1.61 lakh
1275,Hyundai Verna,Hyundai,2012,"1,37,640 km",Petrol,Manual,"EMI ₹17,237/m*",₹1.94 lakh
1276,Tata Tiago,Tata,2016,"72,622 km",Diesel,Manual,"EMI ₹17,237/m*",₹1.98 lakh
1277,Maruti Wagon R 1.0,Maruti,2015,"37,240 km",Petrol,Manual,"EMI ₹6,294/m*",₹2.39 lakh
1278,Maruti Alto 800,Maruti,2017,"30,878 km",Petrol,Manual,"EMI ₹5,212/m*",₹2.67 lakh
1279,Hyundai i20,Hyundai,2013,"69,108 km",Petrol,Manual,"EMI ₹6,590/m*",₹1.40 lakh
1280,Honda Jazz,Honda,2018,"51,956 km",Petrol,Manual,"EMI ₹6,073/m*",₹3.44 lakh
1281,Hyundai Verna,Hyundai,2017,"91,774 km",Petrol,Manual,"EMI ₹9,404/m*",₹4.81 lakh
1282,Tata Tiago,Tata,2017,"1,14,011 km",Petrol,Manual,"EMI ₹4,048/m*",₹1.82 lakh
1283,Maruti Ritz,Maruti,2014,"94,920 km",Petrol,Manual,"EMI ₹6,444/m*",₹1.94 lakh
1284,Maruti FRONX,Maruti,2023,"55,753 km",Petrol,Manual,"EMI ₹13,766/m*",₹8.04 lakh
1285,Maruti IGNIS,Maruti,2017,"1,35,799 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
1286,Honda Brio,Honda,2013,"72,832 km",Petrol,Manual,"EMI ₹7,014/m*",₹1.49 lakh
1287,Honda Amaze,Honda,2014,"87,714 km",Petrol,Manual,"EMI ₹7,307/m*",₹2.20 lakh
1288,Maruti Wagon R 1.0,Maruti,2017,"70,623 km",Petrol,Manual,"EMI ₹4,829/m*",₹2.47 lakh
1289,Tata PUNCH,Tata,2022,"18,063 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
1290,Tata NEXON,Tata,2018,"1,38,930 km",Diesel,Manual,"EMI ₹20,195/m*",₹4.29 lakh
1291,Volkswagen Ameo,Volkswagen,2018,"54,685 km",Petrol,Manual,"EMI ₹5,614/m*",₹3.18 lakh
1292,Hyundai Grand i10,Hyundai,2014,"75,999 km",Petrol,Manual,"EMI ₹7,374/m*",₹2.22 lakh
1293,Renault Kwid,Renault,2018,"74,811 km",Petrol,Manual,"EMI ₹3,177/m*",₹1.80 lakh
1294,Hyundai i10,Hyundai,2012,"12,359 km",Petrol,Manual,"EMI ₹14,305/m*",₹1.61 lakh
1295,Audi A4,Audi,2010,"67,536 km",Petrol,Auto,"EMI ₹14,305/m*",₹2.44 lakh
1296,Maruti Swift,Maruti,2015,"48,972 km",Petrol,Manual,"EMI ₹7,136/m*",₹2.71 lakh
1297,Honda Amaze,Honda,2015,"74,445 km",Petrol,Manual,"EMI ₹7,479/m*",₹2.84 lakh
1298,Maruti Alto K10,Maruti,2012,"39,835 km",Petrol,Manual,"EMI ₹10,928/m*",₹1.23 lakh
1299,Maruti S Cross,Maruti,2018,"46,403 km",Diesel,Manual,"EMI ₹29,138/m*",₹6.19 lakh
1300,Maruti Swift,Maruti,2014,"70,847 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
1301,Hyundai i10,Hyundai,2015,"53,774 km",Petrol,Manual,"EMI ₹4,292/m*",₹1.63 lakh
1302,Maruti Baleno,Maruti,2020,"56,560 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
1303,Hyundai Verna,Hyundai,2011,"57,216 km",Petrol,Auto,"EMI ₹6,549/m*",₹1.49 lakh
1304,Maruti New Wagon-R,Maruti,2020,"80,333 km",Petrol,Manual,"EMI ₹5,596/m*",₹3.17 lakh
1305,Skoda KUSHAQ,Skoda,2021,"50,689 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
1306,Maruti Ciaz,Maruti,2022,"46,235 km",Petrol,Manual,"EMI ₹10,057/m*",₹5.70 lakh
1307,Hyundai Eon,Hyundai,2014,"75,434 km",Petrol,Manual,"EMI ₹3,753/m*",₹1.13 lakh
1308,Hyundai i10,Hyundai,2012,"1,05,977 km",Petrol,Manual,"EMI ₹7,996/m*",₹0.90 lakh
1309,Maruti Alto K10,Maruti,2012,"50,016 km",Petrol,Manual,"EMI ₹9,151/m*",₹1.03 lakh
1310,Hyundai i10,Hyundai,2012,"1,06,118 km",Petrol,Manual,"EMI ₹9,418/m*",₹1.06 lakh
1311,Mahindra XUV 3XO,Mahindra,2024,"13,656 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
1312,Ford Figo Aspire,Ford,2017,"78,322 km",Petrol,Manual,"EMI ₹4,938/m*",₹2.22 lakh
1313,Honda City,Honda,2012,"72,752 km",Petrol,Manual,"EMI ₹12,439/m*",₹1.40 lakh
1314,Ford Figo Aspire,Ford,2017,"73,543 km",Diesel,Manual,"EMI ₹25,766/m*",₹2.90 lakh
1315,Tata TIGOR,Tata,2021,"40,242 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
1316,Maruti Ciaz,Maruti,2015,"2,11,498 km",Petrol,Manual,"EMI ₹7,505/m*",₹2.85 lakh
1317,Honda Amaze,Honda,2015,"49,676 km",Petrol,Manual,"EMI ₹4,213/m*",₹1.60 lakh
1318,Maruti Alto 800,Maruti,2015,"32,483 km",Petrol,Manual,"EMI ₹3,950/m*",₹1.50 lakh
1319,Maruti Baleno,Maruti,2016,"59,530 km",Petrol,Manual,"EMI ₹6,050/m*",₹2.72 lakh
1320,Mahindra Kuv100,Mahindra,2016,"41,600 km",Petrol,Manual,"EMI ₹3,448/m*",₹1.55 lakh
1321,Hyundai i20,Hyundai,2013,"1,02,079 km",Petrol,Manual,"EMI ₹9,838/m*",₹2.09 lakh
1322,Maruti Wagon R 1.0,Maruti,2014,"1,02,858 km",Petrol,Manual,"EMI ₹7,971/m*",₹2.40 lakh
1323,Maruti Swift Dzire,Maruti,2013,"1,11,139 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
1324,Maruti Swift,Maruti,2018,"1,70,878 km",Petrol,Manual,"EMI ₹7,341/m*",₹3.30 lakh
1325,Maruti S PRESSO,Maruti,2021,"68,608 km",Petrol,Manual,"EMI ₹4,766/m*",₹2.70 lakh
1326,Honda Amaze,Honda,2014,"66,423 km",Petrol,Manual,"EMI ₹8,802/m*",₹2.65 lakh
1327,Maruti Celerio,Maruti,2018,"93,785 km",Petrol,Manual,"EMI ₹4,131/m*",₹2.34 lakh
1328,Maruti Wagon R 1.0,Maruti,2015,"1,20,795 km",Petrol,Manual,"EMI ₹5,056/m*",₹1.92 lakh
1329,Renault Duster,Renault,2016,"1,30,615 km",Diesel,Auto,"EMI ₹5,056/m*",₹3.37 lakh
1330,Honda Brio,Honda,2013,"60,581 km",Petrol,Manual,"EMI ₹7,908/m*",₹1.68 lakh
1331,Mahindra Kuv100,Mahindra,2016,"99,692 km",Diesel,Manual,"EMI ₹7,908/m*",₹1.45 lakh
